order_id,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,weather,traffic_density
0x15eb ,19.065838,72.832658,19.085838,72.852658,conditions Sandstorms,Low 
0x9aa0 ,21.149569,72.772697,21.229569,72.852697,conditions Windy,Medium 
0x43d4 ,0.0,0.0,0.07,0.07,conditions Sunny,Low 
0x292c ,12.310972,76.659264,12.400972,76.749264,conditions Stormy,Medium 
0xa7df ,12.972161,77.596014,13.052161,77.676014,conditions Sunny,Medium 
0x2a47 ,11.025083,77.015393,11.035083,77.025393,conditions Sunny,High 
0x8da1 ,13.064181,80.236442,13.174181,80.346442,conditions Stormy,Medium 
0xb27a ,21.160522,72.771477,21.240522,72.851477,conditions Windy,Medium 
0x5ee1 ,22.695207,75.866059,22.765207,75.936059,conditions Sandstorms,Low 
0xa0c6 ,17.431668,78.408321,17.451668,78.428321,conditions Cloudy,Low 
0xf09 ,22.753659,75.903365,22.783659,75.933365,conditions Stormy,Jam 
0x804b ,18.563934,73.915367,18.573935,73.925367,conditions Cloudy,Low 
0x56ae ,11.006686,76.951736,11.096686,77.041736,conditions Cloudy,Medium 
0x832c ,11.022298,76.998349,11.062298,77.038349,conditions Fog,Medium 
0x3add ,19.254567,72.848923,19.344567,72.938923,conditions Fog,Jam 
0x5df1 ,13.02978,80.208812,13.03978,80.218812,conditions Sunny,Low 
0x9ae1 ,0.0,0.0,0.09,0.09,conditions Stormy,Medium 
0x6bfe ,17.433809,78.386744,17.503809,78.456744,conditions Fog,Medium 
0x954c ,0.0,0.0,0.08,0.08,conditions Fog,Low 
0x6a4b ,0.0,0.0,0.09,0.09,conditions Stormy,Jam 
0x760e ,21.170096,72.789122,21.190096,72.809122,conditions Sandstorms,Low 
0xdd3c ,23.184992,77.417227,23.314992,77.547227,conditions Sunny,Jam 
0x8d97 ,26.956431,75.776649,27.096431,75.916649,conditions Windy,Low 
0xdfbc ,27.163303,78.057044,27.223303,78.117044,conditions Sunny,Low 
0x6586 ,12.297954,76.665169,12.347954,76.715169,conditions Stormy,Low 
0x490c ,12.972161,77.596014,13.012161,77.636014,conditions Stormy,High 
0xddc1 ,9.979186,76.317361,10.109186,76.447361,conditions Sandstorms,Jam 
0xacc1 ,22.307898,73.167788,22.397898,73.257788,conditions Windy,Low 
0xaf77 ,11.010375,76.95295,11.100375,77.04295,conditions Fog,Medium 
0x78b3 ,26.913483,75.803139,27.053483,75.943139,conditions Sandstorms,Low 
0xe0f5 ,23.230791,77.43702,23.290791,77.49702,conditions Cloudy,Jam 
0x37a5 ,17.458998,78.500366,17.468998,78.510366,conditions Sandstorms,High 
0x7ad5 ,12.975996,80.221898,13.105996,80.351898,conditions Fog,Medium 
0xcc45 ,25.451517,81.832616,25.511517,81.892616,conditions Sunny,Medium 
0x37d8 ,12.986047,80.218114,13.066047,80.298114,conditions Stormy,Jam 
0xb016 ,17.411028,78.329645,17.431028,78.349645,conditions Fog,High 
0xda1 ,13.064181,80.236442,13.144181,80.316442,conditions Fog,Low 
0xd82c ,30.914057,75.83982,30.964057,75.88982,conditions Cloudy,Medium 
0x28c3 ,12.986047,80.218114,13.056047,80.288114,conditions Sunny,Low 
0x7104 ,17.426228,78.407495,17.496228,78.477495,conditions Fog,Medium 
0x4ea0 ,11.008638,76.984311,11.018638,76.994311,conditions Windy,Low 
0x203d ,12.979166,77.640709,13.109166,77.770709,conditions Sunny,Jam 
0x37cc ,17.483216,78.552111,17.523216,78.592111,conditions Stormy,High 
0x119a ,22.722634,75.886959,22.742634,75.906959,conditions Windy,Low 
0xa77 ,18.593481,73.785901,18.633481,73.825901,conditions Cloudy,Medium 
0xd481 ,0.0,0.0,0.07,0.07,conditions Cloudy,Jam 
0x5033 ,12.352058,76.60665,12.372058,76.62665,conditions Sunny,Low 
0x8870 ,12.304569,76.643622,12.374569,76.713622,conditions Fog,Medium 
0x23aa ,23.354422,85.3329,23.384422,85.3629,conditions Stormy,Jam 
0xdf44 ,15.585658,73.743606,15.665658,73.823606,conditions Cloudy,Low 
0xbefd ,9.985697,76.281128,10.025697,76.321128,conditions NaN,NaN 
0x462c ,17.424114,78.347554,17.494114,78.417554,conditions Cloudy,Jam 
0x29a6 ,11.025083,77.015393,11.085083,77.075393,conditions Fog,Medium 
0x76a7 ,11.022477,76.995667,11.152477,77.125667,conditions Cloudy,Low 
0xd3ce ,9.985497,76.276999,10.005497,76.296999,conditions Fog,High 
0x38a4 ,21.170798,72.790489,21.240798,72.860489,conditions Sunny,Medium 
0x10f7 ,11.003008,76.97544,11.033008,77.00544,conditions Cloudy,Low 
0xb768 ,26.913987,75.752891,26.963987,75.802891,conditions Sunny,Medium 
0xddfb ,22.538731,88.364878,22.668731,88.494878,conditions Fog,Low 
0xc35c ,22.514119,88.362504,22.644119,88.492504,conditions Sunny,Medium 
0xb5cf ,12.299524,76.64262,12.339524,76.68262,conditions Windy,High 
0x5240 ,26.88842,75.800689,26.96842,75.880689,conditions Cloudy,Jam 
0xc617 ,23.211529,77.419399,23.341529,77.549399,conditions Fog,Jam 
0x185d ,12.337928,76.617889,12.447928,76.727889,conditions Sunny,Jam 
0x2265 ,12.975377,77.696664,13.045377,77.766664,conditions Sunny,Low 
0xb847 ,17.431477,78.40035,17.511477,78.48035,conditions Sunny,Jam 
0x45e8 ,22.751857,75.866699,22.881857,75.996699,conditions Cloudy,Jam 
0x7661 ,12.949934,77.699386,12.959934,77.709386,conditions Fog,Low 
0x821 ,17.41233,78.449654,17.54233,78.579654,conditions Cloudy,Jam 
0xdc2e ,0.0,0.0,0.09,0.09,conditions Cloudy,Medium 
0xca68 ,22.547186,88.35068,22.637186,88.44068,conditions Sunny,Low 
0x27dc ,0.0,0.0,0.07,0.07,conditions Windy,Jam 
0x8b73 ,12.299524,76.64262,12.349524,76.69262,conditions Fog,Medium 
0x6170 ,12.323225,76.630028,12.413225,76.720028,conditions NaN,NaN 
0x866 ,23.351058,85.325731,23.401058,85.375731,conditions Windy,Jam 
0xcefe ,30.346994,78.062543,30.356994,78.072543,conditions Sandstorms,High 
0x1b25 ,19.103249,72.846749,19.153249,72.896749,conditions Windy,Jam 
0x245c ,12.352058,76.60665,12.432058,76.68665,conditions Windy,Jam 
0x81c1 ,17.430448,78.418213,17.480448,78.468213,conditions Stormy,Medium 
0x66cc ,22.695207,75.866059,22.735207,75.906059,conditions Stormy,High 
0xdc3c ,26.463504,80.372929,26.593504,80.502929,conditions Stormy,Low 
0x6941 ,22.753659,75.903365,22.843659,75.993365,conditions Windy,Medium 
0xbb9e ,21.173343,72.792731,21.183343,72.802731,conditions Fog,Low 
0x9821 ,22.751234,75.88949,22.881234,76.01949,conditions Fog,Medium 
0x7243 ,12.978453,77.643685,13.088453,77.753685,conditions Stormy,Jam 
0x3afa ,0.0,0.0,0.13,0.13,conditions Windy,Medium 
0x4726 ,13.058616,80.264151,13.128616,80.334151,conditions Sandstorms,Low 
0x245f ,22.725835,75.887648,22.795835,75.957648,conditions Cloudy,Low 
0x5678 ,11.001753,76.986241,11.021753,77.006241,conditions Fog,High 
0x6a7a ,12.970221,77.645396,12.980221,77.655396,conditions Cloudy,High 
0x4a85 ,13.049645,80.242268,13.109645,80.302268,conditions Stormy,Jam 
0xd3df ,0.0,0.0,0.06,0.06,conditions Windy,Low 
0xb851 ,10.994136,76.963303,11.044136,77.013303,conditions Stormy,Jam 
0x4663 ,18.569156,73.774723,18.599156,73.804723,conditions Fog,Jam 
0x9559 ,17.410371,78.437225,17.440371,78.467225,conditions Fog,Medium 
0x74f4 ,21.160437,72.774209,21.170437,72.784209,conditions Stormy,High 
0x9e77 ,12.311072,76.654878,12.381072,76.724878,conditions Sunny,Jam 
0x231b ,11.016298,76.972076,11.086298,77.042076,conditions NaN,NaN 
0x1f8f ,21.186884,72.793616,21.266884,72.873616,conditions Sandstorms,Low 
0x9f1e ,26.766536,75.837333,26.896536,75.967333,conditions Fog,Jam 
0x3f4a ,0.0,0.0,0.01,0.01,conditions Sunny,Low 
0x1416 ,18.546947,73.900626,18.566947,73.920626,conditions Cloudy,Low 
0x3f83 ,17.411028,78.329645,17.431028,78.349645,conditions Fog,Low 
0x8145 ,17.458998,78.500366,17.568998,78.610366,conditions Cloudy,Medium 
0xdf5b ,0.0,0.0,0.01,0.01,conditions Sunny,Low 
0x754 ,17.455894,78.375467,17.565894,78.485467,conditions Cloudy,Low 
0xd6ed ,26.482581,80.315628,26.622581,80.455628,conditions Sandstorms,Jam 
0x58ab ,22.751234,75.88949,22.841234,75.97949,conditions Fog,Jam 
0x584e ,12.979166,77.640709,12.989166,77.650709,conditions Fog,Low 
0xc3ec ,27.163303,78.057044,27.203303,78.097044,conditions Stormy,High 
0xc253 ,0.0,0.0,0.09,0.09,conditions Sunny,Low 
0xfd3 ,22.751234,75.88949,22.811234,75.94949,conditions Windy,Low 
0xda23 ,27.165108,78.015053,27.175108,78.025053,conditions Cloudy,Low 
0x5a7f ,21.149834,72.778666,21.159834,72.788666,conditions Sandstorms,Low 
0x501c ,21.185047,72.80859,21.215047,72.83859,conditions Stormy,Jam 
0x3cef ,11.026117,76.944652,11.106117,77.024652,conditions Fog,Jam 
0xbfc8 ,30.327968,78.046106,30.407968,78.126106,conditions Cloudy,Low 
0x6e4c ,19.12663,72.829976,19.23663,72.939976,conditions Stormy,Medium 
0xda3 ,22.744648,75.894377,22.824648,75.974377,conditions Sandstorms,Low 
0x3fd2 ,18.533811,73.899315,18.593811,73.959315,conditions Windy,Medium 
0x781d ,21.149569,72.772697,21.259569,72.882697,conditions Fog,Low 
0xd2f6 ,10.035573,76.336958,10.145573,76.446958,conditions Cloudy,Low 
0x1691 ,23.371292,85.327872,23.501292,85.457872,conditions Stormy,Jam 
0xaa9b ,17.431668,78.408321,17.501668,78.478321,conditions Sunny,Jam 
0x6f07 ,12.323978,76.627961,12.453978,76.757961,conditions Sandstorms,Low 
0x7d18 ,18.554382,73.798206,18.634382,73.878206,conditions Windy,Medium 
0x7e21 ,22.695207,75.866059,22.725207,75.896059,conditions Sandstorms,Jam 
0xdd21 ,15.157944,73.950889,15.267944,74.060889,conditions Sandstorms,Low 
0x5c7d ,0.0,0.0,0.08,0.08,conditions Stormy,Jam 
0xc864 ,26.47775,80.351569,26.54775,80.421569,conditions Stormy,Medium 
0xc626 ,23.234249,77.434007,23.364249,77.564007,conditions Cloudy,Medium 
0xd2a1 ,27.158822,78.045359,27.238822,78.125359,conditions Sunny,Medium 
0x7280 ,0.0,0.0,0.09,0.09,conditions Sandstorms,Jam 
0xd41a ,19.875908,75.358888,19.945908,75.428888,conditions Sunny,Jam 
0x873d ,22.651847,75.881991,22.701847,75.931991,conditions Sunny,Low 
0x2724 ,12.284747,76.625861,12.354747,76.695861,conditions Stormy,Medium 
0x1649 ,22.761593,75.886362,22.781593,75.906362,conditions Sandstorms,Low 
0x2ebe ,17.45971,78.368855,17.58971,78.498855,conditions Sunny,Low 
0xdb07 ,19.875522,75.367127,19.985522,75.477127,conditions Stormy,Medium 
0x3729 ,18.520016,73.830547,18.580016,73.890547,conditions Windy,Medium 
0x8149 ,26.914142,75.805704,26.934142,75.825704,conditions Stormy,Low 
0x3843 ,0.0,0.0,0.05,0.05,conditions Cloudy,Jam 
0xddbe ,26.472001,80.354002,26.582001,80.464002,conditions Windy,Medium 
0x5b5a ,22.75004,75.902847,22.84004,75.992847,conditions Sunny,Low 
0x67b3 ,17.431668,78.408321,17.511668,78.488321,conditions Fog,Low 
0x2e75 ,13.058616,80.264151,13.098616,80.304151,conditions Sunny,High 
0x1577 ,11.024839,77.007003,11.084839,77.067003,conditions Sunny,Medium 
0x7969 ,13.081878,80.248519,13.131878,80.298519,conditions Cloudy,Medium 
0xa3d5 ,13.027018,80.254791,13.077018,80.304791,conditions Stormy,Jam 
0x1de7 ,13.005801,80.250744,13.045801,80.290744,conditions Cloudy,High 
0x32ef ,21.185047,72.80859,21.235047,72.85859,conditions Sunny,Low 
0xd28 ,23.357804,85.325146,23.387804,85.355146,conditions Cloudy,Jam 
0x1694 ,18.994049,72.825203,19.084049,72.915203,conditions Sunny,Medium 
0xb40b ,12.933284,77.615428,12.943284,77.625428,conditions Stormy,Low 
0x6320 ,12.979166,77.640709,13.069166,77.730709,conditions Cloudy,Low 
0xcf6e ,19.866969,75.318894,19.946969,75.398894,conditions Sunny,Medium 
0x59e1 ,18.516216,73.842527,18.646216,73.972527,conditions Sunny,Jam 
0x5f23 ,23.354422,85.3329,23.364422,85.3429,conditions Sunny,Low 
0x6bdf ,22.732225,75.874765,22.752225,75.894765,conditions Sandstorms,Low 
0x25f4 ,26.910262,75.783013,27.050262,75.923013,conditions Windy,Medium 
0x2d7f ,26.892312,75.806896,26.972313,75.886896,conditions Cloudy,Jam 
0x7780 ,12.972532,77.608179,13.102532,77.738179,conditions Sandstorms,Jam 
0xcb19 ,0.0,0.0,0.05,0.05,conditions Cloudy,Low 
0x9b4a ,23.359194,85.325447,23.379194,85.345447,conditions Sunny,Low 
0xc601 ,30.332735,78.054222,30.362735,78.084222,conditions Sandstorms,Low 
0x4ede ,13.086438,80.220672,13.196438,80.330672,conditions Stormy,Jam 
0x1a91 ,22.311358,73.164798,22.421358,73.274798,conditions Sunny,Low 
0xd9c4 ,0.0,0.0,0.04,0.04,conditions Fog,High 
0xa00e ,26.90294,75.793007,26.98294,75.873007,conditions Sandstorms,Medium 
0x40d9 ,18.563934,73.915367,18.633934,73.985367,conditions Cloudy,Jam 
0xa097 ,11.022477,76.995667,11.102477,77.075667,conditions Windy,Jam 
0x34dd ,17.450851,78.379347,17.510851,78.439347,conditions Sunny,Low 
0xa170 ,17.411028,78.329645,17.521028,78.439645,conditions Windy,Medium 
0xa388 ,21.149569,72.772697,21.209569,72.832697,conditions Sunny,Medium 
0x704f ,23.374989,85.335486,23.414989,85.375486,conditions Sunny,High 
0x6f8 ,13.022394,80.242439,13.132394,80.352439,conditions Sunny,Jam 
0xb3c1 ,21.149834,72.778666,21.239834,72.868666,conditions Cloudy,Low 
0x8969 ,26.90519,75.810753,26.91519,75.820753,conditions Sandstorms,High 
0x2dd1 ,13.045479,80.23311,13.085479,80.27311,conditions Sandstorms,High 
0x4482 ,21.183434,72.814492,21.313434,72.944492,conditions Sunny,Low 
0xb3f ,0.0,0.0,0.01,0.01,conditions Sunny,High 
0x8fa9 ,12.913041,77.683237,12.923041,77.693237,conditions Windy,Low 
0x4a7e ,19.055831,72.833984,19.185831,72.963984,conditions Windy,Medium 
0x2f3d ,21.186608,72.794136,21.316608,72.924136,conditions Fog,Jam 
0x1396 ,17.422819,78.449578,17.492819,78.519578,conditions Fog,Low 
0x2107 ,26.766536,75.837333,26.906536,75.977333,conditions Windy,Jam 
0xb659 ,12.935662,77.61413,13.005662,77.68413,conditions Sandstorms,Low 
0x92ff ,12.981615,80.231598,13.111615,80.361598,conditions Cloudy,Medium 
0xce95 ,30.893384,75.821202,30.973384,75.901202,conditions Cloudy,Jam 
0x8b4f ,18.536562,73.896485,18.566562,73.926485,conditions Windy,Low 
0x992a ,19.12663,72.829976,19.15663,72.859976,conditions Cloudy,Low 
0xd473 ,30.332735,78.054222,30.402735,78.124222,conditions Sunny,Jam 
0x621 ,22.751857,75.866699,22.801857,75.916699,conditions Sandstorms,Low 
0x5e1d ,18.516216,73.842527,18.556216,73.882527,conditions Cloudy,High 
0xdac6 ,30.873988,75.842739,31.003988,75.972739,conditions Cloudy,Jam 
0x83d1 ,22.727021,75.884167,22.807021,75.964167,conditions Fog,Jam 
0x8b00 ,18.53408,73.89852,18.64408,74.00852,conditions Sandstorms,Medium 
0x6bf9 ,12.323225,76.630028,12.433225,76.740028,conditions Fog,Low 
0x512a ,19.003517,72.82765,19.113517,72.93765,conditions Fog,Medium 
0xd0e7 ,19.880256,75.323503,19.910256,75.353503,conditions Cloudy,Jam 
0xc888 ,19.874449,75.360232,19.924449,75.410232,conditions Sandstorms,Jam 
0x1bbe ,21.149834,72.778666,21.159834,72.788666,conditions Fog,Low 
0xdc4a ,25.450329,81.834279,25.560329,81.944279,conditions Cloudy,Low 
0x8f87 ,26.902328,75.794257,26.952328,75.844257,conditions Sandstorms,Low 
0xc7bc ,30.88722,75.804893,31.02722,75.944893,conditions Fog,Low 
0x2ce4 ,21.149834,72.778666,21.279834,72.908666,conditions Cloudy,Medium 
0x4a6 ,-10.96185,-76.971082,11.09185,77.101082,conditions NaN,NaN 
0xd7c8 ,23.234631,77.401663,23.324631,77.491663,conditions Sunny,Jam 
0x6a3 ,22.695207,75.866059,22.775207,75.946059,conditions Cloudy,Medium 
0xe138 ,26.47775,80.351569,26.49775,80.371569,conditions Fog,High 
0xc646 ,15.5696,73.742294,15.6496,73.822294,conditions Sandstorms,Jam 
0xb49c ,12.299524,76.64262,12.369524,76.71262,conditions Sunny,Jam 
0x515 ,-22.725748,75.898497,22.765747,75.938497,conditions Stormy,Medium 
0x2621 ,26.902328,75.794257,27.032328,75.924257,conditions Sandstorms,Low 
0x7dd8 ,26.913726,75.75282,26.923726,75.762821,conditions Sandstorms,Low 
0x1144 ,12.323978,76.627961,12.433978,76.737961,conditions NaN,NaN 
0x4cff ,11.021278,76.995017,11.081278,77.055017,conditions Cloudy,Jam 
0x880c ,12.334022,76.618203,12.394022,76.678203,conditions Stormy,Jam 
0x8363 ,12.906229,77.596791,13.036229,77.726791,conditions Windy,Medium 
0xbc4a ,21.157735,72.768778,21.177735,72.788778,conditions Fog,Low 
0xaded ,0.0,0.0,0.13,0.13,conditions Fog,Jam 
0x915c ,22.725835,75.887648,22.765835,75.927648,conditions Sunny,High 
0x4815 ,21.160437,72.774209,21.180437,72.794209,conditions Fog,Low 
0xadc4 ,12.970221,77.645396,12.980221,77.655396,conditions Stormy,Low 
0x17f5 ,23.355164,85.324097,23.465164,85.434097,conditions Sandstorms,Medium 
0x4c85 ,12.975377,77.696664,13.065377,77.786664,conditions Sandstorms,Low 
0xe093 ,22.53796,88.349843,22.56796,88.379843,conditions Sunny,Low 
0x23f8 ,11.003669,76.976494,11.043669,77.016494,conditions Fog,High 
0xa1e7 ,26.90294,75.793007,26.92294,75.813007,conditions Cloudy,Low 
0xb018 ,12.913041,77.683237,12.943041,77.713237,conditions Sunny,Medium 
0x960a ,19.1813,72.836191,19.2913,72.946191,conditions Windy,Jam 
0xb67a ,0.0,0.0,0.06,0.06,conditions Cloudy,Jam 
0x2717 ,26.905287,75.794592,27.015287,75.904592,conditions Fog,Jam 
0xa324 ,11.000762,76.981876,11.010762,76.991876,conditions Cloudy,Low 
0x6fe3 ,13.027018,80.254791,13.037018,80.264791,conditions Windy,Low 
0x1926 ,12.310972,76.659264,12.370972,76.719264,conditions Sandstorms,Low 
0x75ac ,21.149569,72.772697,21.179569,72.802697,conditions Sunny,Jam 
0x19c8 ,19.254567,72.848923,19.274567,72.868923,conditions Sandstorms,Low 
0xa7a7 ,11.02091,76.940432,11.05091,76.970432,conditions Fog,Jam 
0x9f56 ,18.927584,72.832585,19.017584,72.922585,conditions Windy,Medium 
0x8248 ,21.157735,72.768778,21.167735,72.778778,conditions Cloudy,High 
0xd705 ,22.5491,88.400467,22.6091,88.460467,conditions Cloudy,Low 
0xc0fc ,-25.457687,81.835585,25.527687,81.905585,conditions Sunny,Low 
0xc4c9 ,25.453436,81.833167,25.493436,81.873167,conditions Sandstorms,Medium 
0x7c02 ,21.149569,72.772697,21.199569,72.822697,conditions Sunny,Low 
0x5102 ,12.299524,76.64262,12.309524,76.65262,conditions Sunny,Low 
0x81d1 ,19.120083,72.907385,19.130083,72.917385,conditions Sandstorms,High 
0x794d ,12.970324,77.645748,13.080324,77.755748,conditions Cloudy,Jam 
0x1aef ,23.351058,85.325731,23.391058,85.365731,conditions Windy,High 
0x2d9d ,21.175975,72.795503,21.225975,72.845503,conditions Windy,Jam 
0x261a ,18.516216,73.842527,18.546216,73.872527,conditions Fog,Jam 
0x1154 ,17.424114,78.347554,17.494114,78.417554,conditions Cloudy,Low 
0xbccd ,18.636215,73.751081,18.646215,73.761081,conditions Stormy,Low 
0x3c0d ,22.311358,73.164798,22.441358,73.294798,conditions Fog,Medium 
0xca85 ,10.006881,76.345397,10.056881,76.395397,conditions Stormy,Medium 
0x1ed5 ,26.910262,75.783013,26.930262,75.803013,conditions Cloudy,Low 
0x47fd ,22.310329,73.169083,22.400329,73.259083,conditions Sunny,Jam 
0x515e ,11.016298,76.972076,11.106298,77.062076,conditions Sunny,Jam 
0xaf0 ,12.337978,76.616792,12.427978,76.706792,conditions Sandstorms,Jam 
0xb5bd ,13.026286,80.275235,13.036286,80.285235,conditions Stormy,Low 
0xa35a ,18.543626,73.905101,18.553626,73.915101,conditions Fog,High 
0xa7a2 ,17.426228,78.407495,17.476228,78.457495,conditions Sunny,Jam 
0x15b3 ,21.15276,72.778059,21.20276,72.828059,conditions Windy,Jam 
0xb008 ,12.3085,76.665808,12.3685,76.725808,conditions Windy,Low 
0x1667 ,13.026279,80.174568,13.116279,80.264568,conditions Windy,Jam 
0x5578 ,26.90519,75.810753,26.99519,75.900753,conditions Windy,Low 
0x88aa ,23.357804,85.325146,23.407804,85.375146,conditions Cloudy,Medium 
0xb86e ,19.120083,72.907385,19.140083,72.927385,conditions Fog,Low 
0x5b67 ,19.176269,72.836721,19.206269,72.866721,conditions Fog,Jam 
0x210e ,12.297954,76.665169,12.427954,76.795169,conditions Stormy,Jam 
0x137b ,23.333017,85.3172,23.443017,85.4272,conditions Sandstorms,Medium 
0x5717 ,22.31279,73.170283,22.39279,73.250283,conditions Sandstorms,Low 
0x68fc ,18.569156,73.774723,18.659156,73.864723,conditions Cloudy,Medium 
0xd575 ,0.0,0.0,0.11,0.11,conditions Sunny,Jam 
0x5f08 ,12.337978,76.616792,12.367978,76.646792,conditions Cloudy,Low 
0x9a2b ,0.0,0.0,0.13,0.13,conditions Stormy,Low 
0x6488 ,22.32,73.17,22.38,73.23,conditions Windy,Low 
0x73cb ,19.22384,72.841347,19.30384,72.921347,conditions Fog,Jam 
0xba90 ,13.086438,80.220672,13.216439,80.350672,conditions Cloudy,Jam 
0xc7a4 ,27.163303,78.057044,27.273303,78.167044,conditions Sunny,Medium 
0x7bc3 ,13.086438,80.220672,13.136439,80.270672,conditions Cloudy,Low 
0xf1d ,26.910262,75.783013,27.000262,75.873013,conditions Sunny,Jam 
0x32a9 ,26.913987,75.752891,26.993987,75.832891,conditions Cloudy,Low 
0xd539 ,27.195928,77.998092,27.215928,78.018092,conditions Windy,High 
0x5755 ,26.766536,75.837333,26.876536,75.947333,conditions Sandstorms,Jam 
0xbb67 ,12.970221,77.645396,13.040221,77.715396,conditions Sandstorms,Medium 
0xf79 ,12.939496,77.625999,13.029496,77.715999,conditions Stormy,Low 
0xbb44 ,22.310526,73.170937,22.350526,73.210937,conditions Cloudy,High 
0xc80 ,17.483216,78.552111,17.523216,78.592111,conditions Sunny,High 
0x444a ,13.066762,80.251865,13.176762,80.361865,conditions Windy,Medium 
0x99c0 ,22.32,73.17,22.39,73.24,conditions Windy,Jam 
0x3829 ,22.761226,75.887522,22.851226,75.977522,conditions Cloudy,Low 
0xde5 ,12.334022,76.618203,12.464022,76.748203,conditions Stormy,Jam 
0xc0ca ,-15.506205,73.766668,15.536205,73.796668,conditions Fog,Low 
0xd44f ,23.232357,77.429989,23.322357,77.519989,conditions Sunny,Low 
0xa98d ,26.905287,75.794592,26.975287,75.864592,conditions Fog,Low 
0x198b ,26.891191,75.802083,26.951191,75.862083,conditions Windy,Jam 
0x83af ,13.049645,80.242268,13.139645,80.332268,conditions Cloudy,Medium 
0xca58 ,19.875522,75.367127,20.005522,75.497127,conditions Sandstorms,Low 
0x3632 ,22.311603,73.165012,22.321603,73.175012,conditions Windy,Low 
0x765b ,23.374878,85.335739,23.484878,85.445739,conditions Cloudy,Medium 
0x337f ,26.921411,75.793604,26.941411,75.813604,conditions Windy,Low 
0x7b39 ,19.120083,72.907385,19.250083,73.037385,conditions Windy,Jam 
0xdc1d ,0.0,0.0,0.02,0.02,conditions Stormy,Low 
0x1c7f ,17.451976,78.385883,17.461976,78.395883,conditions Sandstorms,Low 
0x157b ,17.411028,78.329645,17.521028,78.439645,conditions Sunny,Jam 
0x86a ,12.321214,76.621094,12.341214,76.641094,conditions Cloudy,Low 
0xccb7 ,22.515082,88.36783,22.645082,88.49783,conditions Windy,Medium 
0x3f17 ,12.297954,76.665169,12.307954,76.675169,conditions Windy,High 
0xaa7a ,12.972532,77.608179,13.062532,77.698179,conditions Sunny,Jam 
0xd04a ,26.471529,80.313458,26.611529,80.453458,conditions Sunny,Jam 
0x20d0 ,18.543626,73.905101,18.673626,74.035101,conditions Cloudy,Low 
0xabf0 ,19.221315,72.862381,19.311315,72.952381,conditions Sunny,Jam 
0x48ea ,10.994136,76.963303,11.004136,76.973303,conditions Sunny,Low 
0x1fde ,22.32,73.17,22.4,73.25,conditions Windy,Jam 
0x7887 ,0.0,0.0,0.02,0.02,conditions Fog,Low 
0xd00c ,0.0,0.0,0.11,0.11,conditions Sunny,Jam 
0x55ac ,21.160437,72.774209,21.230437,72.844209,conditions Fog,Low 
0xbce5 ,19.103249,72.846749,19.153249,72.896749,conditions Fog,Jam 
0x9917 ,12.978453,77.643685,12.988453,77.653685,conditions Sandstorms,High 
0x7f68 ,11.010375,76.95295,11.060375,77.00295,conditions Sandstorms,Low 
0xbe9 ,23.333017,85.3172,23.373017,85.3572,conditions Sandstorms,High 
0xb758 ,13.066762,80.251865,13.176762,80.361865,conditions Sandstorms,Low 
0x3223 ,12.98041,77.640489,13.00041,77.660489,conditions Stormy,Low 
0xaa29 ,22.725835,75.887648,22.745835,75.907648,conditions Stormy,Low 
0x43db ,0.0,0.0,0.04,0.04,conditions Sunny,High 
0xa7e0 ,11.003681,76.975525,11.083681,77.055525,conditions Sandstorms,Medium 
0x6657 ,17.410371,78.437225,17.430371,78.457225,conditions Windy,Low 
0x7d41 ,13.049645,80.242268,13.139645,80.332268,conditions Sunny,Jam 
0xdc77 ,22.538999,88.322337,22.628999,88.412337,conditions Sandstorms,Jam 
0xbae3 ,13.022394,80.242439,13.062394,80.282439,conditions Fog,High 
0x44ee ,22.744648,75.894377,22.854648,76.004377,conditions Sunny,Jam 
0x7a4a ,19.254567,72.848923,19.274567,72.868923,conditions Cloudy,Low 
0x53c5 ,11.008638,76.984311,11.048638,77.024311,conditions Fog,Medium 
0x5986 ,12.304569,76.643622,12.434569,76.773622,conditions Stormy,Jam 
0x87ad ,11.022298,76.998349,11.112298,77.088349,conditions Windy,Jam 
0xbc7e ,12.334022,76.618203,12.394022,76.678203,conditions Sunny,Low 
0xbb99 ,22.308096,73.167753,22.438096,73.297753,conditions Sunny,Jam 
0x9dc0 ,13.086438,80.220672,13.116438,80.250672,conditions Sandstorms,Jam 
0x23a0 ,12.3085,76.665808,12.3485,76.705808,conditions Fog,High 
0x23c3 ,17.431477,78.40035,17.491477,78.46035,conditions Stormy,Medium 
0xaf2 ,12.972161,77.596014,13.022161,77.646014,conditions Sandstorms,Medium 
0x9668 ,21.186884,72.793616,21.296884,72.903616,conditions Sunny,Jam 
0x2f4f ,18.543626,73.905101,18.613626,73.975101,conditions Windy,Low 
0x8d39 ,22.311603,73.165012,22.401603,73.255012,conditions Cloudy,Jam 
0x5e0e ,18.994237,72.825553,19.064237,72.895553,conditions Stormy,Jam 
0x962a ,18.994237,72.825553,19.054237,72.885553,conditions Cloudy,Medium 
0x1a67 ,21.149834,72.778666,21.199834,72.828666,conditions Windy,Low 
0x4b8f ,23.351489,85.324253,23.381489,85.354253,conditions Stormy,Jam 
0x4f88 ,11.02091,76.940432,11.04091,76.960432,conditions Sandstorms,Low 
0x25d0 ,13.066762,80.251865,13.116762,80.301865,conditions Sandstorms,Jam 
